domain,aws_networks_size,aws_network_labels,domain_alexa_rank
presby.edu,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",606325.0
bts.com,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",256782.0
clicksus.com,1029,"['EC2 (eu-west-2)', 'AMAZON (us-east-1)', 'EC2 (eu-central-1)']",852815.0
kreavi.com,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",373729.0
supervalu.ie,1029,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)']",146202.0
jne.co.id,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",36295.0
davidson.edu,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",340232.0
arkademy.com,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",713508.0
wsu.edu,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",49027.0
baznas.go.id,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",629751.0
abine.com,1029,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",69963.0
agnesscott.edu,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",982607.0
walhi.or.id,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",565646.0
mtarget.co,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",773459.0
tesbakatindonesia.com,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",962449.0
pymetrics.com,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",470469.0
zebit.com,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (ca-central-1)', 'EC2 (eu-central-1)', 'EC2 (us-east-1)']",121183.0
yamisok.com,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",687996.0
kreatory.co,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",188469.0
addsearch.com,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-west-1)', 'EC2 (us-east-1)']",424568.0
cashtree.id,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",936771.0
bluehost.in,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",200219.0
fighters.co.jp,1029,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",72877.0
knitto.co.id,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",626822.0
innetzone.id,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",772707.0
bannerhealth.com,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",186406.0
avios.com,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",491439.0
dictionary.com,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-west-1)', 'EC2 (us-east-1)']",1139.0
yuktravel.com,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",457092.0
osmosis.org,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-west-1)', 'EC2 (us-east-1)']",18921.0
fresnocitycollege.edu,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",103661.0
ops.org,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",317122.0
skrill.com,1029,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)']",3186.0
dompetdhuafa.org,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",360796.0
advandigital.com,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",771137.0
elastic.com,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",98067.0
bizrate.com,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",2397.0
bgov.com,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",424994.0
disitu.com,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",460070.0
kbs.edu.au,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-2)']",390817.0
sou.edu,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",164100.0
ingenico.com,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",537581.0
carglass.fr,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",207806.0
butler.edu,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",272804.0
patronbase.com,1029,"['EC2 (eu-west-2)', 'AMAZON (us-east-1)', 'EC2 (ca-central-1)', 'EC2 (ap-southeast-1)', 'EC2 (eu-west-1)', 'EC2 (ap-southeast-2)']",442871.0
theatermania.com,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-west-1)', 'EC2 (us-east-1)']",131985.0
mustika-ratu.co.id,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",952566.0
scranton.edu,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",68707.0
slack.com,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",339.0
deenibaatein.com,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",266426.0
kooldesignmaker.com,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",875162.0
rwu.edu,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (ca-central-1)', 'EC2 (us-east-1)', 'EC2 (ap-southeast-2)', 'EC2 (eu-west-1)']",117476.0
viewpoint.ca,1029,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",184029.0
payu.co.za,1029,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",27858.0
bubbleup.net,1029,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",214016.0
astralife.co.id,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",746368.0
qrim.id,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",713759.0
cicil.co.id,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",353235.0
tntech.edu,1029,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",161991.0
seocon.id,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",959402.0
laughfactory.com,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",60212.0
sosiago.id,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",495163.0
1000startupdigital.id,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",746305.0
alienvault.com,1029,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",147806.0
sociabuzz.com,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",349133.0
unl.edu,1029,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",17839.0
tmt.my,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",793311.0
theresafanclub.com,1029,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",181367.0
ltnow.com,1029,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",427208.0
metrodata.co.id,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",507471.0
squline.com,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",189431.0
stanfieldit.com,1029,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",353927.0
open.edu.au,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",63440.0
progate.com,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",469592.0
espressolab.com,1029,"['EC2 (eu-west-2)', 'AMAZON (us-east-1)', 'EC2 (eu-central-1)']",854804.0
finansialku.com,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",27460.0
tergan.com.tr,1029,"['EC2 (eu-west-2)', 'AMAZON (us-east-1)', 'EC2 (eu-central-1)']",526733.0
amwater.com,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",80409.0
utep.edu,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",43234.0
singpost.com,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",269595.0
jungleland.co.id,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",825116.0
globalknowledge.com,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",80879.0
pscu.com,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",19932.0
sony.com,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",4185.0
coinvestasi.com,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",503846.0
governmentexams.co.in,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",52429.0
cakap.com,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",195802.0
hoteltonight.com,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",41213.0
priority-software.com,1029,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",433287.0
afteroffers.com,1029,"['AMAZON (us-east-1)', 'EC2 (us-west-1)']",96591.0
flexigroup.com.au,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-2)']",381933.0
generation.org,1029,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",740327.0
dqlab.id,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",939602.0
jolla.com,1029,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)']",185072.0
easycruit.com,1029,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (eu-central-1)']",103866.0
techmux.com,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",611114.0
right-brothers.net,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",557493.0
talkspace.com,1029,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",292995.0
thehackettgroup.com,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",611637.0
neiu.edu,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",315964.0
irvinecompany.com,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",242955.0
souq.com,1029,"['AMAZON (us-east-1)', 'EC2 (us-west-1)', 'EC2 (eu-west-1)']",542.0
optimisemedia.com,1029,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)']",164455.0
tiendanimal.es,1029,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)']",64282.0
santarosa.edu,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",84554.0
pplweb.com,1029,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",318637.0
myriad360.com,1029,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",653177.0
australiansuper.com,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",39031.0
stcloudstate.edu,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",90874.0
vinccihoteles.com,1029,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)']",220945.0
ticmi.co.id,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",444802.0
blueshieldca.com,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",70525.0
maisonsdumonde.com,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",15919.0
remitly.com,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",23429.0
garasi.id,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",446931.0
narasi.tv,1029,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",626897.0
nearmap.com,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",87120.0
bodybuilding.com,1029,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",1851.0
lucidpress.com,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-west-1)', 'EC2 (us-east-1)']",30178.0
highline.edu,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-east-1)']",45872.0
collegeboard.org,1028,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",989.0
tapatalk.com,1028,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",4738.0
agorapulse.com,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-west-1)', 'EC2 (us-east-1)']",45679.0
perion.com,1028,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",452972.0
thetimes.co.uk,1028,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",4223.0
verychic.com,1028,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)']",161901.0
mackay.qld.gov.au,1028,"['AMAZON (us-east-1)', 'EC2 (us-west-1)', 'EC2 (ap-southeast-2)']",848444.0
markforged.com,1028,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",229781.0
iwf.org.uk,1028,"['EC2 (eu-west-2)', 'AMAZON (us-east-1)']",515770.0
verisk.com,1028,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",326630.0
cleantalk.org,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (eu-west-3)', 'EC2 (eu-central-1)', 'EC2 (us-east-2)']",33117.0
timestables.com,1028,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",512785.0
disneychannel.ca,1028,"['AMAZON (us-east-1)', 'EC2 (ca-central-1)', 'EC2 (us-east-1)']",115513.0
itp.com,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (ap-southeast-1)', 'EC2 (us-east-1)']",457051.0
edge.ca,1028,"['AMAZON (us-east-1)', 'EC2 (ca-central-1)', 'EC2 (us-east-1)']",372245.0
boom997.com,1028,"['AMAZON (us-east-1)', 'EC2 (ca-central-1)', 'EC2 (us-east-1)']",425089.0
occc.edu,1028,"['AMAZON (us-east-1)', 'EC2 (us-east-2)']",70689.0
exampleessays.com,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-west-1)', 'EC2 (us-east-1)']",923069.0
vincere.io,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-west-1)', 'EC2 (us-east-1)']",395156.0
liverpool.com.mx,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-east-1)']",8882.0
safetyandquality.gov.au,1028,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-2)', 'EC2 (ap-northeast-1)']",356108.0
smartraveller.gov.au,1028,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-2)', 'EC2 (ap-northeast-1)']",75056.0
tauranga.govt.nz,1028,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-2)']",582752.0
gardena.com,1028,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (eu-central-1)']",16123.0
ryatta.com,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-east-1)']",320554.0
vermont.gov,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-east-1)']",66667.0
tmxmoney.com,1028,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",56134.0
informador.com.mx,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",251923.0
argusmedia.com,1028,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",89347.0
cybozu.co.jp,1028,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",92694.0
ato.gov.au,1028,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-2)', 'EC2 (ap-northeast-1)']",2049.0
phanpha.com,1028,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",127365.0
portaldasmalas.com.br,1028,"['EC2 (sa-east-1)', 'AMAZON (us-east-1)']",369683.0
lucidchart.com,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-west-1)', 'EC2 (us-east-1)']",5700.0
immigrationdirect.ca,1028,"['EC2 (us-west-2)', 'EC2 (ca-central-1)', 'AMAZON (us-east-1)', 'EC2 (us-east-1)']",916173.0
disneyjunior.ca,1028,"['AMAZON (us-east-1)', 'EC2 (ca-central-1)', 'EC2 (us-east-1)']",729017.0
globaltv.com,1028,"['AMAZON (us-east-1)', 'EC2 (ca-central-1)', 'EC2 (us-east-1)']",81050.0
semo.edu,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-east-1)']",170310.0
fileright.com,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)']",163935.0
ooyala.com,1028,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",74536.0
businesscatalyst.com,1028,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-2)', 'EC2 (us-east-1)']",465059.0
pantone.com,1028,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",37854.0
jetex.com,1028,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",211433.0
smarttrader.com,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-west-1)', 'EC2 (us-east-1)']",210995.0
revolve.com,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)']",18038.0
brilliantearth.com,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)']",28842.0
bullring.co.uk,1028,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)']",274724.0
scandit.com,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-west-1)', 'EC2 (us-east-1)']",125275.0
health.gov.au,1028,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-2)', 'EC2 (ap-northeast-1)']",48750.0
foodnetwork.ca,1028,"['AMAZON (us-east-1)', 'EC2 (ca-central-1)', 'EC2 (us-east-1)']",49115.0
kanbanize.com,1028,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",102496.0
anao.gov.au,1028,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-2)', 'EC2 (ap-northeast-1)']",890632.0
pcworld.co.nz,1028,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-2)']",478512.0
routledge.com,1028,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)']",81677.0
moonactive.com,1028,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",738140.0
megaessays.com,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-west-1)', 'EC2 (us-east-1)']",49188.0
globalme.net,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)']",617199.0
slice.ca,1028,"['AMAZON (us-east-1)', 'EC2 (ca-central-1)', 'EC2 (us-east-1)']",64678.0
jwplayer.com,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-west-1)', 'EC2 (us-east-1)']",8239.0
causeaction.com,1028,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",147551.0
odrive.com,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-west-1)', 'EC2 (us-east-1)']",55317.0
supporthero.io,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-west-1)', 'EC2 (us-east-1)']",687980.0
peplink.com,1028,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)', 'EC2 (us-east-1)']",431330.0
the-tls.co.uk,1028,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",711766.0
onthegotours.com,1028,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-2)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",169813.0
paytmmall.com,1028,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",2919.0
ehi.com,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-east-2)']",241384.0
digitalelement.com,1028,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",398670.0
cgiar.org,1028,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",66204.0
thesun.ie,1028,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",26548.0
fnbank.net,1028,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",162761.0
greenbits.com,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-west-1)', 'EC2 (us-east-1)']",737114.0
kaplan.co.uk,1028,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)']",345236.0
asqa.gov.au,1028,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-2)', 'EC2 (ap-northeast-1)']",435785.0
shopbmwusa.com,1028,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",321636.0
solarwinds.com,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)']",29347.0
aquent.com,1028,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",298659.0
dripbook.com,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (ca-central-1)', 'EC2 (eu-central-1)', 'EC2 (us-east-1)']",410439.0
kingcounty.gov,1028,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",151142.0
etcanada.com,1028,"['AMAZON (us-east-1)', 'EC2 (ca-central-1)', 'EC2 (us-east-1)']",103984.0
cio.com.au,1028,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-2)']",206895.0
integritystaffing.com,1028,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",242896.0
arc.gov.au,1028,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-2)', 'EC2 (ap-northeast-1)']",196369.0
picomto.com,1028,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)']",403520.0
brillium.com,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-west-1)', 'EC2 (us-east-1)']",126516.0
fandor.com,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-west-1)', 'EC2 (us-east-1)']",260287.0
nextechclassifieds.com,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-west-1)', 'EC2 (us-east-1)']",96926.0
nissan.co.jp,1028,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",9549.0
obe.com,1028,"['AMAZON (us-east-1)', 'EC2 (us-east-2)', 'EC2 (us-east-1)']",175358.0
angelsense.com,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-west-1)']",570311.0
posbistro.com,1028,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)']",289899.0
tt.se,1028,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)']",739618.0
go-text.me,1028,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",596679.0
globalnews.ca,1028,"['AMAZON (us-east-1)', 'EC2 (ca-central-1)', 'EC2 (us-east-1)']",4271.0
computerworld.com.au,1028,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-2)']",154949.0
hiringboss.com,1028,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)', 'EC2 (ap-northeast-1)']",804777.0
affilired.com,1028,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",795729.0
zivver.com,1028,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)']",374844.0
driving.co.uk,1028,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",71779.0
ansarada.com,1028,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-2)', 'EC2 (us-east-1)']",180317.0
bayut.com,1028,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)']",42115.0
kose.co.jp,1028,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",87761.0
amopportunities.org,1028,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",710558.0
tor.com,1028,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",27410.0
plasticsurgery.org,1028,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",85087.0
pfizer.com,1028,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",176896.0
cornellcollege.edu,1028,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",459471.0
dma.org,1028,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",116072.0
salliemae.com,1028,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",17300.0
casa.gov.au,1028,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-2)', 'EC2 (ap-northeast-1)']",904582.0
meeplemart.com,1028,"['AMAZON (us-east-1)', 'EC2 (us-east-2)', 'EC2 (us-east-1)']",427340.0
us-immigration.com,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)']",188008.0
caping.co.id,1028,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",936556.0
health.qld.gov.au,1028,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-2)']",34206.0
history.ca,1028,"['AMAZON (us-east-1)', 'EC2 (ca-central-1)', 'EC2 (us-east-1)']",108347.0
dreamteamfc.com,1028,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",282856.0
tsx.com,1028,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",258876.0
olx.com.br,1028,"['EC2 (sa-east-1)', 'AMAZON (us-east-1)', 'EC2 (us-east-1)']",642.0
beenverified.com,1028,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",6696.0
fonolo.com,1028,"['AMAZON (us-east-1)', 'EC2 (us-east-2)', 'EC2 (us-east-1)']",192188.0
shawconnect.ca,1028,"['AMAZON (us-east-1)', 'EC2 (ca-central-1)', 'EC2 (us-east-1)']",115713.0
caracoltv.com,1028,"['EC2 (us-west-2)', 'AMAZON (us-east-1)']",3733.0
stylehaus.jp,1028,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",12788.0
